key,task,observer,dataset,kind,selected,reference_score,reference_ties,test_score,test_best,test_best_score,regret,score_gap,still_best,default,default_test_loss,selected_test_loss,gain
HAR__01,spread,soft,HAR,empirical,Interval plot,98.26680568131718,2,98.17067742107366,Dot plot,99.1279331148275,0.009836715695926599,0.9572556937538366,False,Box plot,0.0186341036548012,0.0186341036548012,0.0
HAR__02,five,hard,HAR,empirical,Dot plot,92.48978876045722,1,93.0187036679204,Dot plot,93.0187036679204,0.0,0.0,True,Dot plot,0.0750526083120126,0.0750526083120126,0.0
HAR__02,five,soft,HAR,empirical,Violin plot,89.33671002304068,1,89.20794426081798,Violin plot,89.20794426081798,0.0,0.0,True,Dot plot,0.1367967190614785,0.1209763976583656,0.015820321403112902
HAR__02,median,hard,HAR,empirical,Interval plot,98.6181242717558,1,98.73552361743468,Box plot,99.9396263116302,0.012202599939921099,1.2041026941955266,False,Box plot,0.0006041016021168,0.0128067015420379,-0.012202599939921099
HAR__02,median,soft,HAR,empirical,Interval plot,98.6181242717558,1,98.73552361743468,Box plot,99.9396263116302,0.012202599939921099,1.2041026941955266,False,Box plot,0.0006041016021168,0.0128067015420379,-0.012202599939921099
HAR__02,spread,hard,HAR,empirical,Dot plot,95.87546267702564,1,93.87018381068351,Interval plot,98.47139111883176,0.04977761213050679,4.601207308148247,False,Box plot,0.0619070917480749,0.0653009927164842,-0.0033939009684092955
HAR__02,spread,soft,HAR,empirical,Box plot,94.94223101506712,1,98.47139111883176,Interval plot,98.47139111883185,9.003214840319629e-16,8.526512829121202e-14,True,Box plot,0.0155233805859774,0.0155233805859774,0.0
HAR__03,five,hard,HAR,empirical,Dot plot,88.71970482751775,1,88.04115497577276,Dot plot,88.04115497577276,0.0,0.0,True,Dot plot,0.1358324414021839,0.1358324414021839,0.0
HAR__03,five,soft,HAR,empirical,Dot plot,90.6129717310973,1,90.95111505676137,Dot plot,90.95111505676137,0.0,0.0,True,Dot plot,0.0994917427630367,0.0994917427630367,0.0
HAR__03,median,hard,HAR,empirical,Interval plot,99.23049543811946,1,99.42103265370297,Interval plot,99.42103265370297,0.0,0.0,True,Box plot,0.0092004207604523,0.0058233889836334,0.003377031776818899
HAR__03,median,soft,HAR,empirical,Interval plot,99.23049543811946,1,99.42103265370297,Interval plot,99.42103265370297,0.0,0.0,True,Box plot,0.0091249975540958,0.0058233889836334,0.0033016085704623997
HAR__03,spread,hard,HAR,empirical,Box plot,99.88647470495388,1,98.41539369570604,Box plot,98.41539369570604,0.0,0.0,True,Box plot,0.0161012037323495,0.0161012037323495,0.0
HAR__03,spread,soft,HAR,empirical,Box plot,98.13808539712755,1,97.72970498644302,Box plot,97.72970498644302,0.0,0.0,True,Box plot,0.0232303475578067,0.0232303475578067,0.0
HAR__04,five,hard,HAR,empirical,Dot plot,91.97820692400224,1,93.69963689367518,Dot plot,93.69963689367518,0.0,0.0,True,Dot plot,0.0672399948942611,0.0672399948942611,0.0
HAR__04,five,soft,HAR,empirical,Dot plot,92.99973064930214,1,93.1095541092251,Dot plot,93.1095541092251,0.0,0.0,True,Dot plot,0.0740036396554088,0.0740036396554088,0.0
HAR__04,median,hard,HAR,empirical,Violin plot,99.47808739537452,1,99.49610431341216,Violin plot,99.49610431341216,0.0,0.0,True,Box plot,0.0120679038463949,0.0050644765447357,0.0070034273016592
HAR__04,median,soft,HAR,empirical,Interval plot,98.76745069461494,1,99.15749357671524,Violin plot,99.7748104863445,0.0062396714333654,0.6173169096292668,False,Box plot,0.0120679038463949,0.0084966490468313,0.0035712547995636005
HAR__04,spread,hard,HAR,empirical,Dot plot,97.01045727502236,1,96.4694361397816,Box plot,98.69092160794536,0.0233333197234458,2.221485468163749,False,Box plot,0.013264425650568,0.0365977453740138,-0.0233333197234458
HAR__04,spread,soft,HAR,empirical,Box plot,98.1399013363868,1,98.189178182598,Box plot,98.189178182598,0.0,0.0,True,Box plot,0.0184421730675298,0.0184421730675298,0.0
HAR__05,five,hard,HAR,empirical,Dot plot,92.90583952832574,1,91.91467136952018,Dot plot,91.91467136952018,0.0,0.0,True,Dot plot,0.0879655936316713,0.0879655936316713,0.0
HAR__05,five,soft,HAR,empirical,Dot plot,89.50091743376086,1,92.95398486037652,Dot plot,92.95398486037652,0.0,0.0,True,Dot plot,0.0758011090133158,0.0758011090133158,0.0
HAR__05,median,hard,HAR,empirical,Interval plot,99.1898024521843,1,98.8656823909526,Interval plot,98.8656823909526,0.0,0.0,True,Box plot,0.0148833628245353,0.0114733199793419,0.0034100428451934
HAR__05,median,soft,HAR,empirical,Interval plot,99.1898024521843,1,98.8656823909526,Interval plot,98.8656823909526,0.0,0.0,True,Box plot,0.0148209244083156,0.0114733199793419,0.003347604428973699
HAR__05,spread,hard,HAR,empirical,Dot plot,96.13325416493258,1,98.22166181726058,Dot plot,98.22166181726058,0.0,0.0,True,Box plot,0.0192310321957225,0.018105356291446,0.0011256759042765005
HAR__05,spread,soft,HAR,empirical,Dot plot,97.94621918171072,1,98.20660309681232,Dot plot,98.20660309681232,0.0,0.0,True,Box plot,0.0384620643914439,0.018261469663295,0.0202005947281489
HAR__06,five,hard,HAR,empirical,Dot plot,91.26949826939128,1,94.10305044583129,Dot plot,94.10305044583129,0.0,0.0,True,Dot plot,0.0626648076362116,0.0626648076362116,0.0
HAR__06,five,soft,HAR,empirical,Dot plot,89.64279795833671,1,90.23727102904736,Dot plot,90.23727102904736,0.0,0.0,True,Dot plot,0.1081895414125501,0.1081895414125501,0.0
HAR__06,median,hard,HAR,empirical,Dot plot,98.19428828843206,1,96.65516238473045,Interval plot,98.71913079114996,0.021631003499424102,2.0639684064195194,False,Box plot,0.0145765053718891,0.0346058868739531,-0.020029381502064
HAR__06,median,soft,HAR,empirical,Interval plot,97.89468291950092,1,98.71913079114996,Interval plot,98.71913079114996,0.0,0.0,True,Box plot,0.0145765053718891,0.012974883374529,0.0016016219973601
HAR__06,spread,hard,HAR,empirical,Violin plot,97.37087066371716,1,96.684732911707,Violin plot,96.684732911707,0.0,0.0,True,Box plot,0.0368136953432912,0.0342894579987154,0.002524237344575804
HAR__06,spread,soft,HAR,empirical,Violin plot,96.6766712133638,1,96.39834210389162,Dot plot,96.49643219626056,0.0010544945085202984,0.09809009236893473,False,Box plot,0.0437295161156679,0.0373622389918983,0.006367277123769603
HAR__07,five,hard,HAR,empirical,Dot plot,91.7121963284243,1,92.1293451650878,Dot plot,92.1293451650878,0.0,0.0,True,Dot plot,0.085430487113619,0.085430487113619,0.0
HAR__07,five,soft,HAR,empirical,Dot plot,97.12338255659714,1,94.7780644999437,Interval plot,95.4210341140584,0.007109490771454605,0.6429696141147048,False,Dot plot,0.0550964564175017,0.0550964564175017,0.0
HAR__07,median,hard,HAR,empirical,Interval plot,98.97872260981308,1,99.3755762340077,Interval plot,99.3755762340077,0.0,0.0,True,Box plot,0.0077765158584038,0.0062834731596618,0.001493042698742
HAR__07,median,soft,HAR,empirical,Dot plot,99.08240569663124,1,99.42261882365624,Dot plot,99.42261882365624,0.0,0.0,True,Box plot,0.0077765158584038,0.0058073422645186,0.0019691735938852
HAR__07,spread,hard,HAR,empirical,Interval plot,98.28687487341294,1,97.67463647755636,Interval plot,97.67463647755636,0.0,0.0,True,Box plot,0.0242849326277018,0.0238072401014564,0.00047769252624539973
HAR__07,spread,soft,HAR,empirical,Box plot,98.28687487341298,2,97.67463647755632,Dot plot,98.48954507753793,0.008471044556305702,0.8149085999816066,False,Box plot,0.0238072401014567,0.0238072401014567,0.0
HAR__08,five,hard,HAR,empirical,Histogram,92.72087233645748,1,92.66955733124752,Dot plot,93.58717260832348,0.01058052505734211,0.9176152770759671,False,Dot plot,0.0685225038105935,0.0791030288679356,-0.01058052505734211
HAR__08,five,soft,HAR,empirical,Dot plot,96.00008744650091,1,95.2813533457562,Dot plot,95.2813533457562,0.0,0.0,True,Dot plot,0.0495232958868751,0.0495232958868751,0.0
HAR__08,median,hard,HAR,empirical,Interval plot,99.38651470967172,1,99.66754454458226,Interval plot,99.66754454458226,0.0,0.0,True,Box plot,0.006989500722651,0.003335644084911,0.0036538566377399997
HAR__08,median,soft,HAR,empirical,Interval plot,99.38651470967172,1,99.66754454458226,Interval plot,99.66754454458226,0.0,0.0,True,Box plot,0.006989500722651,0.003335644084911,0.0036538566377399997
HAR__08,spread,hard,HAR,empirical,Interval plot,97.75912313252678,1,99.05795675209323,Interval plot,99.05795675209323,0.0,0.0,True,Box plot,0.0209685021679532,0.0095100209896755,0.0114584811782777
HAR__08,spread,soft,HAR,empirical,Dot plot,99.3058075187144,1,96.59941302503424,Box plot,99.0579567520932,0.025692956631777,2.4585437270589665,False,Box plot,0.0095100209896759,0.0352029776214529,-0.025692956631777
HAR__09,five,hard,HAR,empirical,Violin plot,81.01481670634064,1,75.95300081544566,Dot plot,81.11678754717089,0.0838132375975981,5.163786731725224,False,Dot plot,0.2327904373906348,0.3166036749882329,-0.0838132375975981
HAR__09,five,soft,HAR,empirical,Violin plot,77.09871758108605,1,74.16350592967608,Dot plot,77.98326290039607,0.066045628529663,3.819756970719993,False,Dot plot,0.2823264413509441,0.3483720698806071,-0.066045628529663
HAR__09,median,hard,HAR,empirical,Violin plot,92.15512803053056,1,87.71800194460367,Violin plot,87.71800194460367,0.0,0.0,True,Box plot,0.3324366648006974,0.1400168469768926,0.1924198178238048
HAR__09,median,soft,HAR,empirical,Violin plot,90.96423237682698,1,86.96033903728575,Violin plot,86.96033903728575,0.0,0.0,True,Box plot,0.3324366648006974,0.149949518447982,0.1824871463527154
HAR__09,spread,hard,HAR,empirical,Violin plot,87.97570671687616,1,75.82092789065443,Box plot,79.31961491520758,0.0581748674283184,3.498687024553149,False,Box plot,0.260722207324124,0.3188970747524424,-0.0581748674283184
HAR__09,spread,soft,HAR,empirical,Violin plot,73.91256306716664,1,69.10752502007782,Dot plot,74.26544024024156,0.1004990831945437,5.157915220163744,False,Box plot,0.4471200557144719,0.4470204217405702,9.963397390166939e-05
HAR__10,five,hard,HAR,empirical,Dot plot,84.92499140636497,1,88.05080911067911,Dot plot,88.05080911067911,0.0,0.0,True,Dot plot,0.1357079055832508,0.1357079055832508,0.0
HAR__10,five,soft,HAR,empirical,Dot plot,84.7789880116314,1,89.2018620353861,Dot plot,89.2018620353861,0.0,0.0,True,Dot plot,0.1210528313896667,0.1210528313896667,0.0
HAR__10,median,hard,HAR,empirical,Violin plot,98.13909683729814,1,96.85864854974275,Violin plot,96.85864854974275,0.0,0.0,True,Box plot,0.1665799888526052,0.0324323279055866,0.13414766094701858
HAR__10,median,soft,HAR,empirical,Violin plot,99.08546465918135,1,96.429826257692,Violin plot,96.429826257692,0.0,0.0,True,Box plot,0.1665799888526052,0.0370235422053682,0.12955644664723698
HAR__10,spread,hard,HAR,empirical,Dot plot,74.15514867078325,1,76.5227138639847,Box plot,85.59964744990232,0.13857242528073083,9.076933585917615,False,Box plot,0.1682291105056894,0.3068015357864202,-0.13857242528073083
HAR__10,spread,soft,HAR,empirical,Box plot,70.59253163999846,1,85.59964744990233,Box plot,85.59964744990233,0.0,0.0,True,Box plot,0.1682291105056893,0.1682291105056893,0.0
HAR__11,five,hard,HAR,empirical,Violin plot,87.88244564807806,1,87.31321981171645,Dot plot,92.36590018152232,0.0626513098033656,5.05268036980587,False,Dot plot,0.0826506297613593,0.1453019395647249,-0.0626513098033656
HAR__11,five,soft,HAR,empirical,Dot plot,85.77393264969498,1,89.15121825905844,Dot plot,89.15121825905844,0.0,0.0,True,Dot plot,0.1216896633921123,0.1216896633921123,0.0
HAR__11,median,hard,HAR,empirical,Interval plot,91.60899610032338,1,93.0034779039375,Interval plot,93.0034779039375,0.0,0.0,True,Box plot,0.0792624864131397,0.075228607077352,0.004033879335787693
HAR__11,median,soft,HAR,empirical,Interval plot,91.60899610032338,1,93.0034779039375,Interval plot,93.0034779039375,0.0,0.0,True,Box plot,0.0792624864131397,0.075228607077352,0.004033879335787693
HAR__11,spread,hard,HAR,empirical,Violin plot,98.65460955155784,1,99.36221380311744,Violin plot,99.36221380311744,0.0,0.0,True,Box plot,0.1587852765583406,0.0064188001904458,0.1523664763678948
HAR__11,spread,soft,HAR,empirical,Violin plot,99.47553074669734,1,99.15177359982069,Violin plot,99.15177359982069,0.0,0.0,True,Box plot,0.2381779148375126,0.0085548283140429,0.22962308652346972
HAR__12,five,hard,HAR,empirical,Dot plot,93.2440143922315,1,93.19845477817144,Dot plot,93.19845477817144,0.0,0.0,True,Dot plot,0.0729791629916763,0.0729791629916763,0.0
HAR__12,five,soft,HAR,empirical,Dot plot,95.26736311822852,1,94.23617837410598,Dot plot,94.23617837410598,0.0,0.0,True,Dot plot,0.0611635756600016,0.0611635756600016,0.0
HAR__12,median,hard,HAR,empirical,Interval plot,99.22557519790702,1,99.45269427067042,Interval plot,99.45269427067042,0.0,0.0,True,Box plot,,0.0055031764935401,
HAR__12,median,soft,HAR,empirical,Interval plot,99.22557519790702,1,99.45269427067042,Interval plot,99.45269427067042,0.0,0.0,True,Box plot,0.0095411726928021,0.0055031764935401,0.0040379961992619996
HAR__12,spread,hard,HAR,empirical,Dot plot,95.01527936024412,1,94.66468517789976,Dot plot,94.66468517789976,0.0,0.0,True,Box plot,,0.0563601390748174,
HAR__12,spread,soft,HAR,empirical,Dot plot,97.343710400095,1,96.2115526616994,Box plot,97.4025673332576,0.012709237159747498,1.191014671558193,False,Box plot,0.0266669836109701,0.0393762207707176,-0.012709237159747498
HAR__13,five,hard,HAR,empirical,Dot plot,90.05666051434562,1,94.2097030851508,Dot plot,94.2097030851508,0.0,0.0,True,Dot plot,0.061461789234339,0.061461789234339,0.0
HAR__13,five,soft,HAR,empirical,Heatmap,89.64375609473099,1,89.64375609473099,Dot plot,90.00314204116648,0.0044543401050540915,0.35938594643549493,False,Dot plot,0.1110723218336206,0.1155266619386747,-0.0044543401050540915
HAR__13,median,hard,HAR,empirical,Interval plot,99.58998522626128,1,99.69618068527218,Violin plot,99.84022026888496,0.0014470975417089002,0.14403958361278058,False,Box plot,0.0070831471560556,0.0030474518947415,0.004035695261314099
HAR__13,median,soft,HAR,empirical,Violin plot,99.7468538409523,1,99.99122186953502,Violin plot,99.99122186953502,0.0,0.0,True,Box plot,0.0070326024390741,8.778901088364996e-05,0.0069448134281904494
HAR__13,spread,hard,HAR,empirical,Box plot,97.66527976492084,1,98.35756551769109,Box plot,98.35756551769109,0.0,0.0,True,Box plot,0.0166986085276125,0.0166986085276125,0.0
HAR__13,spread,soft,HAR,empirical,Box plot,97.10535740650296,1,98.46708676203072,Box plot,98.46708676203072,0.0,0.0,True,Box plot,0.0155677728302651,0.0155677728302651,0.0
HAR__14,five,hard,HAR,empirical,Dot plot,94.59108409028065,1,92.93832406768225,Dot plot,92.93832406768225,0.0,0.0,True,Dot plot,0.0759823894303829,0.0759823894303829,0.0
HAR__14,five,soft,HAR,empirical,Dot plot,95.03320659996687,1,93.78212141645194,Dot plot,93.78212141645194,0.0,0.0,True,Dot plot,0.0663013215060121,0.0663013215060121,0.0
HAR__14,median,hard,HAR,empirical,Interval plot,99.41139888602456,1,99.60794784710023,Interval plot,99.60794784710023,0.0,0.0,True,Box plot,0.0073857974235071,0.0039359525155719,0.0034498449079352006
HAR__14,median,soft,HAR,empirical,Interval plot,99.41139888602456,1,99.60794784710023,Interval plot,99.60794784710023,0.0,0.0,True,Box plot,0.0073857974235071,0.0039359525155719,0.0034498449079352006
HAR__14,spread,hard,HAR,empirical,Heatmap,97.13515365059384,1,97.13515365059384,Box plot,99.52334009107128,0.0247039758336108,2.3881864404774404,False,Box plot,0.0047894283742141,0.0294934042078249,-0.0247039758336108
HAR__14,spread,soft,HAR,empirical,Box plot,97.58282455913869,1,98.96479722084467,Box plot,98.96479722084467,0.0,0.0,True,Box plot,0.0104603132449734,0.0104603132449734,0.0
HAR__15,five,hard,HAR,empirical,Dot plot,95.70303087113892,1,93.5913770719738,Dot plot,93.5913770719738,0.0,0.0,True,Dot plot,0.068474501909485,0.068474501909485,0.0
HAR__15,five,soft,HAR,empirical,Dot plot,97.40174598752202,1,96.59049605624726,Dot plot,96.59049605624726,0.0,0.0,True,Dot plot,0.0352985447115552,0.0352985447115552,0.0
HAR__15,median,hard,HAR,empirical,Interval plot,98.89898576412428,1,99.35648430769164,Interval plot,99.35648430769164,0.0,0.0,True,Box plot,0.0159408961165931,0.0064768363815641,0.009464059735029
HAR__15,median,soft,HAR,empirical,Interval plot,98.89898576412428,1,99.35648430769164,Interval plot,99.35648430769164,0.0,0.0,True,Box plot,0.0159408961165931,0.0064768363815641,0.009464059735029
HAR__15,spread,hard,HAR,empirical,Box plot,98.29324905418154,1,97.90986468100274,Box plot,97.90986468100274,0.0,0.0,True,Box plot,0.0213475457841462,0.0213475457841462,0.0
HAR__15,spread,soft,HAR,empirical,Box plot,96.7348002103264,1,96.89722313902456,Box plot,96.89722313902456,0.0,0.0,True,Box plot,0.0320213186762192,0.0320213186762192,0.0
HAR__16,five,hard,HAR,empirical,Dot plot,93.72424858287252,1,94.48838301365706,Dot plot,94.48838301365706,0.0,0.0,True,Dot plot,0.0583311599855223,0.0583311599855223,0.0
HAR__16,five,soft,HAR,empirical,Dot plot,95.14308548248935,1,94.78704903250129,Dot plot,94.78704903250129,0.0,0.0,True,Dot plot,0.0549964475179649,0.0549964475179649,0.0
HAR__16,median,hard,HAR,empirical,Interval plot,99.392745047514,1,99.38784257593348,Interval plot,99.38784257593348,0.0,0.0,True,Box plot,0.0161996814696613,0.0061592787226347,0.0100404027470266
HAR__16,median,soft,HAR,empirical,Interval plot,99.392745047514,1,99.38784257593348,Interval plot,99.38784257593348,0.0,0.0,True,Box plot,0.013499734558051,0.0061592787226347,0.0073404558354163004
HAR__16,spread,hard,HAR,empirical,Box plot,98.31397117431511,1,99.82424177869984,Box plot,99.82424177869984,0.0,0.0,True,Box plot,0.0017606767471351,0.0017606767471351,0.0
HAR__16,spread,soft,HAR,empirical,Dot plot,98.15252458200384,1,95.7792968393258,Box plot,98.75953438483324,0.0315065031031125,2.9802375455074497,False,Box plot,0.0125604643935753,0.0440669674966878,-0.0315065031031125
HAR__17,five,hard,HAR,empirical,Dot plot,91.8932802177808,1,82.34692286521854,Heatmap,84.09032950049722,0.02517707451172871,1.7434066352786743,False,Dot plot,0.2143744601565157,0.2143744601565157,0.0
HAR__17,five,soft,HAR,empirical,Dot plot,90.33510819689698,1,92.10925773812517,Dot plot,92.10925773812517,0.0,0.0,True,Dot plot,0.0856672006228617,0.0856672006228617,0.0
HAR__17,median,hard,HAR,empirical,Interval plot,99.37374855994716,1,99.40329183837709,Interval plot,99.40329183837709,0.0,0.0,True,Box plot,0.0140971561823641,0.0060029014189302,0.008094254763433902
HAR__17,median,soft,HAR,empirical,Interval plot,99.37374855994716,1,99.40329183837709,Interval plot,99.40329183837709,0.0,0.0,True,Box plot,0.0140358624571691,0.0060029014189302,0.0080329610382389
HAR__17,spread,hard,HAR,empirical,Box plot,97.32208851816148,1,99.05056334847048,Box plot,99.05056334847048,0.0,0.0,True,Box plot,0.0095853735651083,0.0095853735651083,0.0
